time,open,high,low,close,volume,ticker,SMA10,SMA50,signal
2020-01-02,146300,148000,146300,148000,419710,VJC,,,0
2020-01-03,148000,148800,147500,148000,350790,VJC,,,0
2020-01-06,147800,147800,145600,146000,334350,VJC,,,0
2020-01-07,145800,146000,145500,145900,360760,VJC,,,0
2020-01-08,145700,145800,144000,144800,417200,VJC,,,0
2020-01-09,144800,146200,144700,146200,451440,VJC,,,0
2020-01-10,146200,146300,145300,146200,483900,VJC,,,0
2020-01-13,146200,146500,145900,146500,466570,VJC,,,0
2020-01-14,146500,146500,145800,146000,486130,VJC,,,0
2020-01-15,145900,146000,145300,146000,422930,VJC,146360.0,,0
2020-01-16,146000,146300,145800,146000,404540,VJC,146160.0,,0
2020-01-17,146000,148400,146000,148200,506950,VJC,146180.0,,0
2020-01-20,148200,148200,147000,147000,341310,VJC,146280.0,,0
2020-01-21,147000,147200,146500,147000,369200,VJC,146390.0,,0
2020-01-22,147000,147000,146500,146500,365030,VJC,146560.0,,0
2020-01-30,145000,145000,140000,140000,565700,VJC,145940.0,,0
2020-01-31,139700,139700,130199,130199,489090,VJC,144339.9,,0
2020-02-03,121100,125500,121100,125500,1089690,VJC,142239.9,,0
2020-02-04,125500,129800,125400,129000,271820,VJC,140539.9,,0
2020-02-05,129000,129300,126800,127000,477530,VJC,138639.9,,0
2020-02-06,127500,127900,126300,127500,422850,VJC,136789.9,,0
2020-02-07,127600,131900,127400,131200,502280,VJC,135089.9,,0
2020-02-10,131000,131000,128800,129000,269590,VJC,133289.9,,0
2020-02-11,129000,129100,128300,129000,345280,VJC,131489.9,,0
2020-02-12,129100,129199,128400,129199,372700,VJC,129759.8,,0
2020-02-13,128900,129199,128400,129199,362740,VJC,128679.7,,0
2020-02-14,129199,129199,128400,128600,280880,VJC,128519.8,,0
2020-02-17,128500,128900,128500,128699,324750,VJC,128839.7,,0
2020-02-18,128800,128800,128400,128699,347240,VJC,128809.6,,0
2020-02-19,128699,128699,128300,128400,377580,VJC,128949.6,,0
2020-02-20,128400,128699,128000,128500,257700,VJC,129049.6,,0
2020-02-21,128500,128800,128400,128600,371740,VJC,128789.6,,0
2020-02-24,128400,128500,127300,128000,306570,VJC,128689.6,,0
2020-02-25,127800,127800,125200,127000,247200,VJC,128489.6,,0
2020-02-26,125500,125600,124800,125000,388100,VJC,128069.7,,0
2020-02-27,125000,125000,122700,122800,243980,VJC,127429.8,,0
2020-02-28,122000,122700,121800,121900,305420,VJC,126759.8,,0
2020-03-02,121000,121000,119400,120800,339750,VJC,125969.9,,0
2020-03-03,120500,121900,120300,120800,335300,VJC,125180.0,,0
2020-03-04,120800,128699,119900,121300,401940,VJC,124470.0,,0
2020-03-05,121500,123900,121400,123000,413440,VJC,123920.0,,0
2020-03-06,122900,122900,119900,120500,299570,VJC,123110.0,,0
2020-03-09,119000,119000,112100,113500,340670,VJC,121660.0,,0
2020-03-10,109000,114500,107800,114500,346960,VJC,120410.0,,0
2020-03-11,114500,114500,106500,106500,683340,VJC,118560.0,,0
2020-03-12,105500,106000,99100,101000,791610,VJC,116380.0,,0
2020-03-13,99500,101000,94000,101000,488260,VJC,114290.0,,0
2020-03-16,99300,100000,96000,100000,397240,VJC,112210.0,,0
2020-03-17,98000,101700,97700,101700,439950,VJC,110300.0,,0
2020-03-18,101700,102000,98000,101400,383680,VJC,108310.0,129345.9,0
2020-03-19,99200,100000,95100,98000,540170,VJC,105810.0,128345.9,0
2020-03-20,98000,103000,97400,103000,467800,VJC,104060.0,127445.9,0
2020-03-23,100000,100000,95800,95800,400260,VJC,102290.0,126441.9,0
2020-03-24,94800,98000,94600,96500,331440,VJC,100490.0,125453.9,0
2020-03-25,98000,99500,96600,97100,310640,VJC,99550.0,124499.9,0
2020-03-26,97100,97100,94600,97000,208360,VJC,99150.0,123515.9,0
2020-03-27,96500,96900,94200,96900,222210,VJC,98740.0,122529.9,0
2020-03-30,94000,96500,93200,96500,131550,VJC,98390.0,121529.9,0
2020-03-31,96500,98900,96000,97200,153980,VJC,97940.0,120553.9,0
2020-04-01,97200,99200,97000,99200,250950,VJC,97720.0,119617.9,0
2020-04-03,99200,101400,99000,99900,377340,VJC,97910.0,118695.9,0
2020-04-06,99900,100200,99000,99900,466290,VJC,97600.0,117729.9,0
2020-04-07,100000,100000,97200,99000,264000,VJC,97920.0,116769.9,0
2020-04-08,98500,99000,97500,99000,272420,VJC,98170.0,115809.9,0
2020-04-09,99000,103000,98600,102000,359760,VJC,98660.0,114919.9,0
2020-04-10,102000,109100,102000,109100,268880,VJC,99870.0,114301.9,0
2020-04-13,113000,116700,112000,115700,241950,VJC,101750.0,114011.92,0
2020-04-14,114500,114500,109500,112800,300930,VJC,103380.0,113757.92,0
2020-04-15,111800,112200,106000,110800,244450,VJC,104740.0,113393.92,0
2020-04-16,111000,116000,110600,116000,304040,VJC,106420.0,113173.92,0
2020-04-17,116000,118000,116000,117400,391890,VJC,108170.0,112971.92,0
2020-04-20,117600,117600,116500,117200,380240,VJC,109900.0,112691.92,0
2020-04-21,116500,116500,113000,115000,270040,VJC,111500.0,112411.92,0
2020-04-22,114700,115500,113800,115100,422410,VJC,113110.0,112133.92,1
2020-04-23,115500,117300,115500,116400,417880,VJC,114550.0,111877.94,0
2020-04-24,116500,116500,114700,115200,220300,VJC,115160.0,111597.96,0
2020-04-27,115200,115200,113000,113500,279920,VJC,114940.0,111295.96,0
2020-04-28,113000,113500,112200,112900,211570,VJC,114950.0,110979.98,0
2020-04-29,115500,116500,112100,115500,500000,VJC,115420.0,110716.0,0
2020-05-04,115500,116000,113900,114300,265270,VJC,115250.0,110434.0,0
2020-05-05,114200,114300,111200,111500,257530,VJC,114660.0,110094.0,0
2020-05-06,111800,112500,111700,112100,411930,VJC,114150.0,109764.0,0
2020-05-07,112200,115200,112200,115200,413820,VJC,114170.0,109508.0,0
2020-05-08,115200,123200,115100,120000,922100,VJC,114660.0,109368.0,0
2020-05-11,118600,119300,117600,118600,404180,VJC,114880.0,109240.0,0
2020-05-12,118600,118600,116600,117400,448580,VJC,115100.0,109132.0,0
2020-05-13,117000,117000,109200,114900,709770,VJC,115240.0,108992.0,0
2020-05-14,114800,114800,112800,114000,529830,VJC,115350.0,108856.0,0
2020-05-15,114000,114500,113800,114000,396390,VJC,115200.0,108720.0,0
2020-05-18,114000,114200,113100,114000,403230,VJC,115170.0,108574.0,0
2020-05-19,115000,116000,114500,114900,565860,VJC,115510.0,108412.0,0
2020-05-20,114500,114500,113500,113700,290200,VJC,115670.0,108276.0,0
2020-05-21,113700,115000,113600,115000,452160,VJC,115650.0,108306.0,0
2020-05-22,114800,114800,113000,114000,397860,VJC,115050.0,108296.0,0
2020-05-25,114000,114000,113100,113100,331260,VJC,114500.0,108428.0,0
2020-05-26,113000,113300,112400,113000,464120,VJC,114060.0,108668.0,0
2020-05-27,113000,115200,113000,113000,496870,VJC,113870.0,108908.0,0
2020-05-28,113000,114200,113000,113300,436060,VJC,113800.0,109174.0,0
2020-05-29,113300,113300,112900,113000,449840,VJC,113700.0,109400.0,0
2020-06-01,113000,114000,112900,113300,406510,VJC,113630.0,109638.0,0
2020-06-02,113300,115500,113200,114700,593950,VJC,113610.0,109972.0,0
2020-06-03,114700,114700,113700,113800,311360,VJC,113620.0,110188.0,0
2020-06-04,113900,114300,113800,114300,687650,VJC,113550.0,110558.0,0
2020-06-05,114100,114300,113600,114300,368780,VJC,113580.0,110914.0,0
2020-06-08,114300,115600,114300,115000,688020,VJC,113770.0,111272.0,0
2020-06-09,116800,118800,116000,117800,727700,VJC,114250.0,111688.0,0
2020-06-10,117900,118400,117400,117800,544330,VJC,114730.0,112106.0,0
2020-06-11,117800,117900,113500,113500,697580,VJC,114750.0,112446.0,0
2020-06-12,112000,113400,109300,113400,657920,VJC,114790.0,112770.0,0
2020-06-15,112200,112200,109000,109000,629650,VJC,114360.0,112966.0,0
2020-06-16,110000,110400,107100,107700,612480,VJC,113660.0,113122.0,0
2020-06-17,107700,109800,107500,109800,479940,VJC,113260.0,113320.0,-1
2020-06-18,109500,111300,109000,111000,345560,VJC,112930.0,113560.0,0
2020-06-19,111000,111900,109500,110000,418810,VJC,112500.0,113780.0,0
2020-06-22,110000,110000,108200,109000,276620,VJC,111900.0,113920.0,0
2020-06-23,108500,111000,108200,109400,277520,VJC,111060.0,113926.0,0
2020-06-24,109400,109400,108000,108500,267910,VJC,110130.0,113782.0,0
2020-06-25,108000,108500,107200,108500,258530,VJC,109630.0,113696.0,0
2020-06-26,108200,108700,107500,108500,248260,VJC,109140.0,113650.0,0
2020-06-29,109000,109500,106500,106800,328140,VJC,108920.0,113466.0,0
2020-06-30,107900,108000,106400,108000,289590,VJC,108950.0,113278.0,0
2020-07-01,108000,108500,107100,108000,313260,VJC,108770.0,113094.0,0
2020-07-02,108000,108000,106900,107900,244570,VJC,108460.0,112952.0,0
2020-07-03,107500,108200,107500,108000,284360,VJC,108260.0,112810.0,0
2020-07-06,108000,108200,107200,107700,318520,VJC,108130.0,112636.0,0
2020-07-07,107500,109000,107500,108300,350630,VJC,108020.0,112498.0,0
2020-07-08,108100,108100,107500,107600,289450,VJC,107930.0,112380.0,0
2020-07-09,107600,109500,107300,108100,519710,VJC,107890.0,112284.0,0
2020-07-10,108100,110000,107700,108000,401690,VJC,107840.0,112134.0,0
2020-07-13,108000,109500,107000,108000,369240,VJC,107960.0,112008.0,0
2020-07-14,108000,108400,107000,108000,327810,VJC,107960.0,111938.0,0
2020-07-15,108000,108600,107800,107800,210730,VJC,107940.0,111852.0,0
2020-07-16,107800,112000,107300,112000,280190,VJC,108350.0,111788.0,0
2020-07-17,109000,109000,108000,109000,319230,VJC,108450.0,111568.0,0
2020-07-20,108700,108700,107300,107500,218370,VJC,108430.0,111346.0,0
2020-07-21,107400,108500,107000,108400,232510,VJC,108440.0,111166.0,0
2020-07-22,108300,108300,107400,107400,247420,VJC,108420.0,111016.0,0
2020-07-23,107400,108000,107200,107900,252960,VJC,108400.0,110894.0,0
2020-07-24,107500,107900,102400,103800,351710,VJC,107980.0,110690.0,0
2020-07-27,98000,100000,96600,97900,362790,VJC,106970.0,110368.0,0
2020-07-28,97800,97900,94900,96500,334050,VJC,105820.0,110000.0,0
2020-07-29,96000,96400,94300,95100,229700,VJC,104550.0,109628.0,0
2020-07-30,95100,97000,95100,96000,208710,VJC,102950.0,109248.0,0
2020-07-31,95000,95900,94500,94500,266790,VJC,101500.0,108858.0,0
2020-08-03,94500,96200,94500,96000,297320,VJC,100350.0,108516.0,0
2020-08-04,96000,97500,96000,97000,323790,VJC,99210.0,108196.0,0
2020-08-05,97000,100000,96100,99800,413720,VJC,98450.0,107932.0,0
2020-08-06,100000,102100,100000,101000,362410,VJC,97760.0,107686.0,0
2020-08-07,101000,101200,99200,100300,255020,VJC,97410.0,107432.0,0
2020-08-10,100300,101000,100000,100000,339710,VJC,97620.0,107166.0,0
2020-08-11,100000,100100,99100,99500,240830,VJC,97920.0,106862.0,0
2020-08-12,99800,100500,99700,100500,298910,VJC,98460.0,106596.0,0
2020-08-13,100700,101600,100600,101600,421970,VJC,99020.0,106342.0,0
2020-08-14,101600,101700,100300,100600,362250,VJC,99630.0,106068.0,0
2020-08-17,100600,100600,98800,100200,265010,VJC,100050.0,105772.0,0
2020-08-18,100000,100200,98900,99800,267090,VJC,100330.0,105412.0,0
2020-08-19,99800,100000,99600,100000,245440,VJC,100350.0,105056.0,0
2020-08-20,99900,100000,98800,99600,481250,VJC,100210.0,104778.0,0
2020-08-21,99700,99700,99100,99600,270450,VJC,100140.0,104502.0,0
2020-08-24,99700,100400,99700,100000,537630,VJC,100140.0,104322.0,0
2020-08-25,100100,100400,99200,99500,560970,VJC,100140.0,104158.0,0
2020-08-26,99800,100600,99600,100600,460680,VJC,100150.0,103974.0,0
2020-08-27,100500,100600,99500,99600,276490,VJC,99950.0,103746.0,0
2020-08-28,99800,100800,99800,100600,480460,VJC,99950.0,103558.0,0
2020-08-31,101000,103200,100700,103000,489880,VJC,100230.0,103438.0,0
2020-09-01,103700,105500,103600,105500,686820,VJC,100800.0,103360.0,0
2020-09-03,106600,107900,106500,107600,607480,VJC,101560.0,103342.0,0
2020-09-04,105500,107600,105500,107600,663890,VJC,102360.0,103324.0,0
2020-09-07,108000,108000,105600,107000,485630,VJC,103100.0,103294.0,0
2020-09-08,107000,107000,105400,106800,404020,VJC,103780.0,103294.0,1
2020-09-09,106000,106000,104400,106000,527620,VJC,104430.0,103254.0,0
2020-09-10,106000,106200,105500,106000,460670,VJC,104970.0,103214.0,0
2020-09-11,106000,106000,104500,105800,409590,VJC,105590.0,103172.0,0
2020-09-14,106000,107400,106000,107400,551420,VJC,106270.0,103160.0,0
2020-09-15,107500,108000,106000,106900,415560,VJC,106660.0,103144.0,0
2020-09-16,106900,106900,106000,106900,443260,VJC,106800.0,103116.0,0
2020-09-17,106900,106900,105900,105900,566330,VJC,106630.0,103082.0,0
2020-09-18,105300,106100,105300,106000,356340,VJC,106470.0,103040.0,0
2020-09-21,106000,107000,106000,106500,416780,VJC,106420.0,103010.0,0
2020-09-22,106500,106800,105900,106700,641230,VJC,106410.0,102984.0,0
2020-09-23,106700,106800,106000,106500,370730,VJC,106460.0,102954.0,0
2020-09-24,106100,106400,105500,105800,353690,VJC,106440.0,102914.0,0
2020-09-25,105800,106200,105300,105600,314150,VJC,106420.0,102786.0,0
2020-09-28,105700,105800,105000,105500,331270,VJC,106230.0,102716.0,0
2020-09-29,105400,105400,104000,104000,374370,VJC,105940.0,102646.0,0
2020-09-30,103800,105300,103800,104600,413700,VJC,105710.0,102570.0,0
2020-10-01,104700,105500,104600,105500,445300,VJC,105670.0,102532.0,0
2020-10-02,105500,105600,104300,104900,384660,VJC,105560.0,102472.0,0
2020-10-05,105000,105400,104800,104800,306570,VJC,105390.0,102492.0,0
2020-10-06,104800,104900,103900,104500,408750,VJC,105170.0,102624.0,0
2020-10-07,104300,104300,103000,104000,356210,VJC,104920.0,102774.0,0
2020-10-08,104000,104000,103300,104000,405290,VJC,104740.0,102952.0,0
2020-10-09,104000,104800,104000,104400,380200,VJC,104620.0,103120.0,0
2020-10-12,104400,105000,104200,105000,496670,VJC,104570.0,103330.0,0
2020-10-13,105300,105500,104700,105000,338730,VJC,104670.0,103510.0,0
2020-10-14,105000,105000,104000,104600,297820,VJC,104670.0,103662.0,0
2020-10-15,104500,106000,103500,106000,500370,VJC,104720.0,103786.0,0
2020-10-16,105800,105900,104600,105000,417480,VJC,104730.0,103866.0,0
2020-10-19,105000,105000,104000,104500,334870,VJC,104700.0,103950.0,0
2020-10-20,104500,104500,103500,104500,439430,VJC,104700.0,104040.0,0
2020-10-21,104400,104600,103800,103900,467800,VJC,104690.0,104128.0,0
2020-10-22,103800,105000,103400,105000,506260,VJC,104790.0,104218.0,0
2020-10-23,105000,105300,104000,105300,677260,VJC,104880.0,104292.0,0
