time,open,high,low,close,volume,ticker
2020-01-02,89530,89530,87980,87980,28600,SAB
2020-01-03,87980,89140,87980,88200,17590,SAB
2020-01-06,87570,88160,87380,87890,35850,SAB
2020-01-07,87420,88310,87420,87980,15580,SAB
2020-01-08,88160,88160,87420,87660,30610,SAB
2020-01-09,87180,89500,86790,89140,54030,SAB
2020-01-10,89140,92090,89140,91690,55770,SAB
2020-01-13,91690,92400,91690,91850,22590,SAB
2020-01-14,91110,91850,91110,91490,9340,SAB
2020-01-15,91490,92090,91490,91890,22540,SAB
2020-01-16,91490,92260,91490,91620,9270,SAB
2020-01-17,91620,92090,91490,92090,12580,SAB
2020-01-20,91490,92680,91490,92680,17170,SAB
2020-01-21,92680,92680,91490,91490,52160,SAB
2020-01-22,91490,92680,90750,91310,11510,SAB
2020-01-30,90870,90870,85600,85600,38140,SAB
2020-01-31,83250,88590,80110,83250,24730,SAB
2020-02-03,77450,83250,77450,82040,16880,SAB
2020-02-04,82040,82040,78550,79720,167140,SAB
2020-02-05,79720,79720,76190,76190,43870,SAB
2020-02-06,76190,78140,74340,74610,165080,SAB
2020-02-07,75400,78140,75000,76570,47950,SAB
2020-02-10,78140,78140,76570,76570,69570,SAB
2020-02-11,76570,76570,76190,76190,26300,SAB
2020-02-12,76930,76930,75000,75000,57410,SAB
2020-02-13,76730,76730,75210,76410,76770,SAB
2020-02-14,77170,77200,75660,75930,38650,SAB
2020-02-17,75930,76010,74400,74400,31460,SAB
2020-02-18,73010,73210,71210,71210,86320,SAB
2020-02-19,70810,72010,70010,71210,105560,SAB
2020-02-20,72010,72200,71570,72010,280190,SAB
2020-02-21,72010,72650,72010,72250,45380,SAB
2020-02-24,72080,72080,70840,71210,43780,SAB
2020-02-25,72010,72010,70570,71210,16230,SAB
2020-02-26,71770,71770,70490,70810,79880,SAB
2020-02-27,70810,70880,69280,69280,46300,SAB
2020-02-28,68930,68930,64800,64800,76910,SAB
2020-03-02,64800,69200,64800,68000,179490,SAB
2020-03-03,69000,69000,67620,68000,129270,SAB
2020-03-04,68000,68160,67200,67620,30310,SAB
2020-03-05,67620,68000,67620,67620,65380,SAB
2020-03-06,67620,67620,64800,65040,38170,SAB
2020-03-09,61200,63610,60530,62130,107570,SAB
2020-03-10,62130,63970,60400,62130,39620,SAB
2020-03-11,62170,64010,60810,60810,73120,SAB
2020-03-12,59730,63970,56850,57840,38400,SAB
2020-03-13,55200,61200,55200,57610,54560,SAB
2020-03-16,56810,60010,55610,60010,46800,SAB
2020-03-17,56410,60010,56410,56430,25320,SAB
2020-03-18,56430,58360,54400,54400,49230,SAB
2020-03-19,52210,55200,50810,50810,40740,SAB
2020-03-20,50810,52410,48060,50410,51940,SAB
2020-03-23,48400,50210,46890,46890,38230,SAB
2020-03-24,44820,47920,44600,46210,24520,SAB
2020-03-25,46410,49200,46370,48010,137910,SAB
2020-03-26,48610,50650,48010,50000,188080,SAB
2020-03-27,50000,52920,50000,51830,145570,SAB
2020-03-30,51830,52000,48250,48450,24210,SAB
2020-03-31,48450,51560,48450,49200,19220,SAB
2020-04-01,48880,51170,48250,49240,33750,SAB
2020-04-03,51800,51970,50000,50000,67800,SAB
2020-04-06,51610,53400,50810,52800,85700,SAB
2020-04-07,55200,55610,52800,54810,67530,SAB
2020-04-08,55200,57010,54400,55200,86700,SAB
2020-04-09,56010,59040,56010,56010,236310,SAB
2020-04-10,57690,58770,56010,56410,33310,SAB
2020-04-13,57200,58210,56410,56410,40030,SAB
2020-04-14,58310,58310,56520,57360,54340,SAB
2020-04-15,57410,61360,57410,61200,210030,SAB
2020-04-16,61200,65290,61200,63050,158280,SAB
2020-04-17,67010,67200,66010,66170,128300,SAB
2020-04-20,68800,70770,67240,70770,108760,SAB
2020-04-21,70770,75680,68000,68000,204650,SAB
2020-04-22,66010,70010,63930,70010,103890,SAB
2020-04-23,74770,74770,71480,72250,119240,SAB
2020-04-24,72250,74010,70080,72010,77880,SAB
2020-04-27,72010,72010,70010,72010,81050,SAB
2020-04-28,70400,71970,68000,68000,73210,SAB
2020-04-29,65209,70010,65209,65209,146240,SAB
2020-05-04,65209,65410,62000,62000,198030,SAB
2020-05-05,62000,62000,60370,60690,117620,SAB
2020-05-06,64730,64730,60810,63200,86530,SAB
2020-05-07,64760,67620,64010,67620,63680,SAB
2020-05-08,68000,72010,68000,68800,245530,SAB
2020-05-11,69240,70400,67620,69240,111670,SAB
2020-05-12,69330,70040,69200,69420,59110,SAB
2020-05-13,67200,69600,66400,68800,115740,SAB
2020-05-14,68800,69200,68410,68890,45790,SAB
2020-05-15,68890,70010,68890,68890,58620,SAB
2020-05-18,69600,69600,68930,69200,111480,SAB
2020-05-19,70010,70810,68800,68800,181100,SAB
2020-05-20,70010,70010,69000,69000,60740,SAB
2020-05-21,71210,71210,69200,70400,128710,SAB
2020-05-22,70400,70400,69200,69600,45220,SAB
