time,open,high,low,close,volume,ticker
2020-01-02,6540,6650,6520,6650,991450,SSI
2020-01-03,6680,6720,6560,6600,703890,SSI
2020-01-06,6560,6610,6520,6580,1348120,SSI
2020-01-07,6580,6610,6560,6600,643090,SSI
2020-01-08,6520,6540,6340,6420,2622960,SSI
2020-01-09,6480,6520,6460,6480,1149130,SSI
2020-01-10,6500,6640,6480,6610,2067400,SSI
2020-01-13,6580,6680,6580,6610,1125380,SSI
2020-01-14,6610,6670,6600,6650,1066740,SSI
2020-01-15,6670,6670,6610,6650,830260,SSI
2020-01-16,6650,6900,6650,6900,2384770,SSI
2020-01-17,6940,7050,6870,6960,2832740,SSI
2020-01-20,6960,6960,6870,6960,1288010,SSI
2020-01-21,6900,7030,6880,6960,1541100,SSI
2020-01-22,6960,7020,6920,6980,1729500,SSI
2020-01-30,6860,6860,6540,6680,2412920,SSI
2020-01-31,6540,6610,6230,6410,4457280,SSI
2020-02-03,6080,6180,5960,6160,3144570,SSI
2020-02-04,6180,6230,6080,6140,1782240,SSI
2020-02-05,6180,6230,6100,6120,2164080,SSI
2020-02-06,6140,6410,6100,6410,2870780,SSI
2020-02-07,6410,6480,6330,6410,2561750,SSI
2020-02-10,6220,6370,6080,6340,775620,SSI
2020-02-11,6340,6370,6290,6300,1521880,SSI
2020-02-12,6330,6440,6330,6440,2789960,SSI
2020-02-13,6370,6410,6340,6370,1264660,SSI
2020-02-14,6370,6460,6330,6440,1102790,SSI
2020-02-17,6440,6480,6380,6380,1955060,SSI
2020-02-18,6380,6410,6290,6340,1478110,SSI
2020-02-19,6370,6380,6300,6370,1668460,SSI
2020-02-20,6410,6460,6330,6370,1664520,SSI
2020-02-21,6370,6380,6300,6300,1197860,SSI
2020-02-24,6160,6190,5880,5880,3482920,SSI
2020-02-25,5720,5950,5720,5920,1693240,SSI
2020-02-26,5780,6040,5740,5820,1038320,SSI
2020-02-27,5780,5960,5760,5960,1490420,SSI
2020-02-28,5840,5860,5710,5740,1987700,SSI
2020-03-02,5800,5820,5690,5710,2114140,SSI
2020-03-03,5820,5880,5760,5760,2088500,SSI
2020-03-04,5780,5950,5740,5880,2852970,SSI
2020-03-05,5990,6120,5950,6080,3298460,SSI
2020-03-06,6060,6060,5950,6040,1362870,SSI
2020-03-09,5630,5710,5630,5630,3576610,SSI
2020-03-10,5380,5660,5380,5630,3374030,SSI
2020-03-11,5720,5720,5250,5250,3614130,SSI
2020-03-12,4980,5060,4880,4910,4606030,SSI
2020-03-13,4590,4970,4590,4810,4484960,SSI
2020-03-16,4880,4910,4770,4810,2897920,SSI
2020-03-17,4740,5130,4630,5130,4834780,SSI
2020-03-18,5210,5210,4910,4940,3190370,SSI
2020-03-19,4850,5020,4810,4940,2568540,SSI
2020-03-20,5060,5080,4910,5010,2868770,SSI
2020-03-23,4770,4850,4670,4670,3296350,SSI
2020-03-24,4680,4700,4410,4520,3009990,SSI
2020-03-25,4700,4830,4600,4830,2376040,SSI
2020-03-26,4770,4790,4670,4680,1256940,SSI
2020-03-27,4700,4720,4470,4470,2469460,SSI
2020-03-30,4300,4300,4150,4150,2427550,SSI
2020-03-31,4210,4320,4010,4190,1680730,SSI
2020-04-01,4190,4490,4190,4490,3715270,SSI
2020-04-03,4670,4790,4630,4790,4544530,SSI
2020-04-06,5050,5120,4980,5120,5473010,SSI
2020-04-07,5250,5260,5060,5120,6377610,SSI
2020-04-08,5020,5250,4910,5190,4091610,SSI
2020-04-09,5440,5520,5420,5520,5507100,SSI
2020-04-10,5570,5690,5440,5570,3233820,SSI
2020-04-13,5500,5610,5440,5500,3573400,SSI
2020-04-14,5460,5520,5320,5520,3902110,SSI
2020-04-15,5570,5630,5520,5590,3075990,SSI
2020-04-16,5520,5680,5480,5590,2603060,SSI
2020-04-17,5650,5770,5630,5690,3936040,SSI
2020-04-20,5710,5770,5630,5730,3326260,SSI
2020-04-21,5570,5630,5320,5370,4437860,SSI
2020-04-22,5230,5630,5230,5570,3435210,SSI
2020-04-23,5650,5770,5570,5570,2594810,SSI
2020-04-24,5540,5590,5460,5540,1507530,SSI
2020-04-27,5590,5590,5460,5480,2112890,SSI
2020-04-28,5480,5480,5350,5420,2587110,SSI
2020-04-29,5440,5480,5400,5440,1454150,SSI
2020-05-04,5400,5440,5310,5310,2180310,SSI
2020-05-05,5310,5400,5280,5300,1667710,SSI
2020-05-06,5320,5440,5310,5420,1675700,SSI
2020-05-07,5420,5520,5400,5520,2332040,SSI
2020-05-08,5520,5770,5520,5650,7919390,SSI
2020-05-11,5920,5920,5710,5920,6209600,SSI
2020-05-12,5860,6010,5770,5940,3956090,SSI
2020-05-13,5860,5990,5730,5880,5490540,SSI
2020-05-14,5790,6120,5790,5960,5857120,SSI
2020-05-15,6010,6050,5810,5840,3732360,SSI
2020-05-18,5840,5940,5790,5920,2313840,SSI
2020-05-19,6070,6100,5940,5990,6873020,SSI
