time,open,high,low,close,volume,ticker
2020-01-02,4620,4670,4620,4670,371400,VIB
2020-01-03,4670,4700,4650,4650,391030,VIB
2020-01-06,4650,4650,4570,4570,359794,VIB
2020-01-07,4570,4590,4570,4570,114862,VIB
2020-01-08,4570,4570,4500,4500,516075,VIB
2020-01-09,4500,4590,4500,4520,559354,VIB
2020-01-10,4560,4570,4500,4520,720409,VIB
2020-01-13,4560,4620,4520,4590,527921,VIB
2020-01-14,4570,4650,4570,4650,359137,VIB
2020-01-15,4650,4650,4590,4590,379187,VIB
2020-01-16,4590,4700,4590,4650,690910,VIB
2020-01-17,4650,4730,4590,4620,805973,VIB
2020-01-20,4620,4980,4590,4650,1253362,VIB
2020-01-21,4670,4760,4670,4730,1106015,VIB
2020-01-22,4730,4760,4670,4730,584350,VIB
2020-01-30,4700,4700,4570,4590,848096,VIB
2020-01-31,4590,4590,4520,4560,988717,VIB
2020-02-03,4470,4560,4390,4560,1299169,VIB
2020-02-04,4560,4570,4470,4570,712734,VIB
2020-02-05,4570,4650,4570,4590,742628,VIB
2020-02-06,4620,4700,4570,4700,760378,VIB
2020-02-07,4670,4670,4620,4650,360258,VIB
2020-02-10,4650,4650,4520,4520,743200,VIB
2020-02-11,4570,4590,4560,4590,491576,VIB
2020-02-12,4570,4700,4570,4650,653767,VIB
2020-02-13,4650,4910,4620,4850,3715862,VIB
2020-02-14,4830,4970,4790,4890,1963866,VIB
2020-02-17,4910,4940,4850,4860,973460,VIB
2020-02-18,4860,4890,4860,4760,1518563,VIB
2020-02-19,4790,4830,4760,4830,992359,VIB
2020-02-20,4830,4890,4790,4860,597245,VIB
2020-02-21,4850,5120,4850,5000,4777915,VIB
2020-02-24,5000,5000,4700,4760,2291673,VIB
2020-02-25,4670,4850,4620,4790,1761731,VIB
2020-02-26,4730,4790,4590,4730,1730855,VIB
2020-02-27,4730,4910,4700,4890,1355949,VIB
2020-02-28,4850,4860,4760,4830,1909126,VIB
2020-03-02,4790,4890,4730,4860,1282104,VIB
2020-03-03,4860,4970,4860,4860,1753520,VIB
2020-03-04,4860,4890,4850,4890,717445,VIB
2020-03-05,4890,4970,4830,4850,1430847,VIB
2020-03-06,4890,4890,4760,4850,878862,VIB
2020-03-09,4760,4760,4059,4290,5896152,VIB
2020-03-10,4260,4570,4230,4560,2161508,VIB
2020-03-11,4570,4570,4230,4410,2299550,VIB
2020-03-12,4290,4330,4030,4160,2366087,VIB
2020-03-13,3990,4230,3820,4090,2739933,VIB
2020-03-16,4120,4150,3970,4019,1053796,VIB
2020-03-17,3990,4030,3430,3990,1369993,VIB
2020-03-18,3970,4059,3970,3990,609580,VIB
2020-03-19,3990,4260,3860,3910,764288,VIB
2020-03-20,3910,3970,3880,3910,324349,VIB
2020-03-23,3880,3910,3430,3470,1989844,VIB
2020-03-24,3540,3620,3460,3620,807017,VIB
2020-03-25,3670,3880,3650,3860,1192400,VIB
2020-03-26,3760,3880,3650,3670,648007,VIB
2020-03-27,3620,3740,3620,3650,310649,VIB
2020-03-30,3460,3620,3300,3380,900039,VIB
2020-03-31,3430,3540,3320,3410,925612,VIB
2020-04-01,3430,3540,3410,3500,294770,VIB
2020-04-03,3500,3620,3470,3590,795050,VIB
2020-04-06,3590,3820,3590,3800,1020978,VIB
2020-04-07,3820,3910,3730,3800,650240,VIB
2020-04-08,3800,3800,3700,3740,592808,VIB
2020-04-09,3760,3820,3740,3820,1074312,VIB
2020-04-10,3820,3820,3740,3760,612012,VIB
2020-04-13,3760,3860,3730,3760,551333,VIB
2020-04-14,3800,3860,3740,3760,576043,VIB
2020-04-15,3800,3990,3800,3880,2079760,VIB
2020-04-16,3910,3930,3820,3910,488261,VIB
2020-04-17,3910,4290,3910,3910,1244355,VIB
2020-04-20,3970,4059,3910,3930,1312060,VIB
2020-04-21,3990,4030,3760,3820,1196775,VIB
2020-04-22,3760,3910,3700,3860,928810,VIB
2020-04-23,3860,3970,3860,3860,353550,VIB
2020-04-24,3860,3880,3820,3820,363171,VIB
2020-04-27,3820,3880,3760,3820,466516,VIB
2020-04-28,3820,3860,3760,3860,385960,VIB
2020-04-29,3860,3880,3820,3860,418833,VIB
2020-05-04,3860,3860,3800,3800,350874,VIB
2020-05-05,3800,3820,3760,3800,207333,VIB
2020-05-06,3800,3880,3800,3820,527580,VIB
2020-05-07,3800,3880,3800,3860,339828,VIB
2020-05-08,3860,4019,3860,3930,1165615,VIB
2020-05-11,3930,4059,3910,4059,1287559,VIB
2020-05-12,4059,4090,3990,4090,980524,VIB
2020-05-13,4030,4120,3470,4059,619390,VIB
2020-05-14,4059,4059,4019,4030,822910,VIB
2020-05-15,4030,4059,3970,3990,572365,VIB
2020-05-18,3990,4590,3430,4019,501442,VIB
2020-05-19,4030,4120,4030,4059,1086727,VIB
2020-05-20,4059,4059,4019,4019,783043,VIB
2020-05-21,4030,4590,3460,4090,887025,VIB
2020-05-22,4090,4260,4059,4150,1648500,VIB
2020-05-25,4210,4290,3540,4260,1546574,VIB
2020-05-26,4260,4850,3820,4360,949626,VIB
2020-05-27,4360,4410,4290,4290,2058493,VIB
2020-05-28,4290,4330,4260,4290,912036,VIB
2020-05-29,4290,4360,4290,4330,654976,VIB
2020-06-01,4330,4560,3700,4500,2093625,VIB
2020-06-02,4500,4570,4440,4520,992502,VIB
2020-06-03,4520,4700,4520,4700,2254645,VIB
2020-06-04,4670,4790,4670,4700,1346102,VIB
2020-06-05,4700,4730,4620,4670,1715045,VIB
2020-06-08,4670,4790,4650,4760,1170012,VIB
2020-06-09,4730,4790,4670,4790,1939347,VIB
2020-06-10,4760,4760,4650,4730,1027828,VIB
2020-06-11,4700,4790,4470,4520,2450732,VIB
2020-06-12,4390,4650,4390,4590,1346718,VIB
2020-06-15,4590,4620,4440,4500,894516,VIB
2020-06-16,4520,5170,4500,4570,910998,VIB
2020-06-17,4590,4590,4520,4560,508649,VIB
2020-06-18,4560,4590,4520,4590,216642,VIB
2020-06-19,4560,4670,4560,4650,379358,VIB
2020-06-22,4670,4670,4620,4650,452918,VIB
2020-06-23,4650,4670,4510,4650,497628,VIB
2020-06-24,4650,4730,4620,4670,613284,VIB
2020-06-25,4570,4730,4570,4730,795653,VIB
2020-06-26,4730,4730,4650,4670,444060,VIB
2020-06-29,4670,4670,4570,4620,695034,VIB
2020-06-30,4650,4700,4570,4620,505813,VIB
2020-07-01,4650,4700,4620,4700,504327,VIB
2020-07-02,4700,4730,4650,4700,1319895,VIB
2020-07-03,4730,4730,4700,4700,440727,VIB
2020-07-06,4700,4730,4650,4700,725536,VIB
2020-07-07,4730,4760,4700,4730,700953,VIB
2020-07-08,4730,4970,4700,4890,1859618,VIB
2020-07-09,4890,5060,4120,5000,1546175,VIB
2020-07-10,5000,5000,4860,4910,1130622,VIB
2020-07-13,4910,5000,4860,4890,609791,VIB
2020-07-14,4890,5650,4210,4890,366626,VIB
2020-07-15,4910,5120,4890,5060,2018401,VIB
2020-07-16,5060,5230,5060,5170,1977932,VIB
2020-07-17,5210,5950,5130,5210,960045,VIB
2020-07-20,5210,5290,4410,5260,1786914,VIB
2020-07-21,5230,5380,5230,5380,1561773,VIB
2020-07-22,5410,5520,5380,5440,1767643,VIB
2020-07-23,5440,6260,5320,5410,1273565,VIB
2020-07-24,5410,6110,5020,5130,3268484,VIB
2020-07-27,5060,5060,4650,4700,3379143,VIB
2020-07-28,4730,5000,4700,4940,1486515,VIB
2020-07-29,4940,4940,4520,4650,1347306,VIB
2020-07-30,4650,4790,4650,4700,1069882,VIB
2020-07-31,4650,4860,4590,4790,955484,VIB
2020-08-03,4830,5020,4260,5020,1716060,VIB
2020-08-04,5020,5150,4520,5060,1205530,VIB
2020-08-05,5060,5130,5020,5090,772175,VIB
2020-08-06,5320,5850,5090,5170,1657359,VIB
2020-08-07,5320,5320,5130,5150,700448,VIB
2020-08-10,5150,5320,5150,5230,1232135,VIB
2020-08-11,5260,5410,5230,5380,1816914,VIB
2020-08-12,5380,5560,5380,5500,2908268,VIB
2020-08-13,5470,5620,5470,5520,1569494,VIB
2020-08-14,5520,5520,5410,5410,1288597,VIB
2020-08-17,5440,5500,5380,5470,480014,VIB
2020-08-18,5470,5650,5410,5560,1520983,VIB
2020-08-19,5560,5620,5520,5560,930177,VIB
2020-08-20,5560,5670,5520,5560,1394638,VIB
2020-08-21,5560,5670,5560,5650,927842,VIB
2020-08-24,5620,5700,5620,5680,1997809,VIB
2020-08-25,5740,5880,5700,5800,4105763,VIB
2020-08-26,5800,6020,5800,5920,1749787,VIB
2020-08-27,5920,6000,5920,6000,1062067,VIB
2020-08-28,6020,6020,5950,6000,1382505,VIB
2020-08-31,6000,6060,5800,5850,2777800,VIB
2020-09-01,5850,5920,5800,5880,572944,VIB
2020-09-03,5920,6180,5920,6090,1877480,VIB
2020-09-04,6110,6110,5930,6020,1152863,VIB
2020-09-07,6020,6090,5950,5950,1154881,VIB
2020-09-08,5950,6000,5920,5970,711262,VIB
2020-09-09,5880,5950,5850,5950,880072,VIB
2020-09-10,5970,6000,5930,5950,511931,VIB
2020-09-11,5950,5970,5930,5970,303811,VIB
2020-09-14,5970,6020,5970,6020,592291,VIB
2020-09-15,6000,6320,6000,6230,1962694,VIB
2020-09-16,6300,6360,6190,6230,586193,VIB
2020-09-17,6230,6300,6230,6230,713588,VIB
2020-09-18,6230,6650,6230,6650,2411775,VIB
2020-09-21,6650,6850,6620,6680,1260312,VIB
2020-09-22,6700,6730,6590,6680,648599,VIB
2020-09-23,6680,6940,6680,6850,2685712,VIB
2020-09-24,6820,6920,6780,6850,1733246,VIB
2020-09-25,6800,7050,6800,7050,1326769,VIB
2020-09-28,7050,7260,7050,7260,1345184,VIB
2020-09-29,7320,7440,7230,7350,2287410,VIB
2020-09-30,7340,7420,7230,7350,846611,VIB
2020-10-01,7350,7700,7350,7700,2157149,VIB
2020-10-02,7700,7920,7550,7820,3403611,VIB
2020-10-05,7770,8119,7770,8090,9261755,VIB
2020-10-06,8119,8990,8090,8960,4105332,VIB
2020-10-07,8760,9030,8640,8910,5216785,VIB
2020-10-08,8910,8940,7900,8760,3414269,VIB
2020-10-09,8760,8860,8700,8760,1151915,VIB
2020-10-12,8760,8910,8640,8700,2466531,VIB
2020-10-13,8680,8700,8350,8470,2046090,VIB
2020-10-14,8470,8470,8090,8410,2081025,VIB
2020-10-15,8380,8520,8230,8520,574261,VIB
2020-10-16,8500,8990,8500,8820,1800897,VIB
2020-10-19,8910,9050,8880,8990,878039,VIB
2020-10-20,8940,9180,8720,8940,691169,VIB
2020-10-21,8960,8960,8760,8940,1099607,VIB
2020-10-22,8940,8940,8790,8860,349886,VIB
2020-10-23,8940,8990,8820,8940,1470198,VIB
2020-10-26,8940,8960,8700,8860,1199940,VIB
2020-10-27,8860,8860,8680,8740,969133,VIB
2020-10-28,8590,8740,8450,8700,1639048,VIB
2020-10-29,8520,8880,8450,8740,945188,VIB
2020-11-10,9050,9090,8740,8740,1745460,VIB
2020-11-11,8790,8800,8720,8720,834380,VIB
2020-11-12,8700,8790,8700,8750,908760,VIB
2020-11-13,8790,8790,8730,8780,1097190,VIB
2020-11-16,8790,8800,8710,8750,866930,VIB
2020-11-17,8750,8790,8740,8760,1185510,VIB
2020-11-18,8700,8780,8700,8780,963360,VIB
2020-11-19,9200,9200,9000,9050,1224460,VIB
2020-11-20,9080,9080,9000,9020,422520,VIB
2020-11-23,9020,9020,8800,8950,493780,VIB
2020-11-24,8950,8960,8800,8950,601450,VIB
2020-11-25,8950,8960,8910,8960,497760,VIB
2020-11-26,8950,8960,8860,8960,518170,VIB
2020-11-27,8950,8960,8910,8960,356110,VIB
2020-11-30,8960,8960,8830,8830,313150,VIB
2020-12-01,8710,9450,8710,9450,3254230,VIB
2020-12-02,9630,10100,9590,10100,1697450,VIB
2020-12-03,10660,10800,10380,10380,1280960,VIB
2020-12-04,10240,10570,9940,10440,1539490,VIB
2020-12-07,10440,10490,10210,10270,734790,VIB
2020-12-08,10270,10670,10210,10440,897840,VIB
2020-12-09,10490,10510,10310,10310,821210,VIB
2020-12-10,10310,10380,10100,10140,789190,VIB
2020-12-11,10140,10400,10050,10270,968860,VIB
2020-12-14,10270,10380,10190,10190,778310,VIB
2020-12-15,10170,10490,10140,10210,720170,VIB
2020-12-16,10210,10400,10210,10380,794690,VIB
2020-12-17,10400,10720,10240,10490,2055240,VIB
2020-12-18,10570,10680,10450,10630,585030,VIB
2020-12-21,10630,10890,10630,10800,639870,VIB
2020-12-22,10720,10800,10610,10710,678900,VIB
2020-12-23,10670,10710,10480,10480,845870,VIB
2020-12-24,10480,10570,10170,10270,789260,VIB
2020-12-25,10240,10530,10210,10490,446980,VIB
2020-12-28,10630,10680,10380,10480,871930,VIB
2020-12-29,10480,10530,10440,10530,360210,VIB
2020-12-30,10630,10720,10530,10570,860320,VIB
2020-12-31,10490,10600,10380,10380,1390750,VIB
2021-01-04,10510,10630,10460,10570,946800,VIB
2021-01-05,10570,11290,10570,11290,2145100,VIB
2021-01-06,11510,11760,11290,11300,711000,VIB
2021-01-07,11290,11290,11070,11220,1036700,VIB
2021-01-08,11220,11360,11120,11120,1291700,VIB
2021-01-11,11220,11220,11000,11020,1011300,VIB
2021-01-12,10930,11180,10930,11020,605200,VIB
2021-01-13,11180,11260,11090,11120,1052400,VIB
2021-01-14,11120,11360,11120,11260,818400,VIB
2021-01-15,11360,11500,11360,11420,824200,VIB
2021-01-18,11400,11470,11290,11290,661800,VIB
2021-01-19,11220,11290,10510,10570,1032900,VIB
2021-01-20,10570,10720,9840,10550,850500,VIB
2021-01-21,10720,10930,10570,10930,606100,VIB
2021-01-22,10970,10970,10890,10940,646900,VIB
2021-01-25,10950,10950,10820,10940,411700,VIB
2021-01-26,10940,10940,10570,10600,500000,VIB
2021-01-27,10570,10850,10490,10710,842600,VIB
2021-01-28,9980,10570,9970,9970,1079800,VIB
2021-01-29,9340,10240,9340,10110,457900,VIB
2021-02-01,10240,10240,9830,9940,284300,VIB
2021-02-02,9920,10240,9920,10210,387700,VIB
2021-02-03,10400,10850,10240,10850,541300,VIB
2021-02-04,10890,10890,10670,10820,314600,VIB
2021-02-05,10850,11360,10820,11330,1534500,VIB
2021-02-08,11360,11660,10930,11150,1354400,VIB
2021-02-09,11000,11510,11000,11510,1091900,VIB
2021-02-17,11510,12090,11490,12080,1141900,VIB
2021-02-18,12060,12060,11770,11990,787100,VIB
2021-02-19,11770,12160,11770,12040,531800,VIB
2021-02-22,12090,12130,11980,12060,1128900,VIB
2021-02-23,12010,12130,11220,11910,1401200,VIB
2021-02-24,11930,12120,11930,11980,903200,VIB
2021-02-25,11980,12320,11980,12310,975600,VIB
2021-02-26,12160,12740,12160,12710,1099700,VIB
2021-03-01,13130,13590,13100,13590,991400,VIB
2021-03-02,14250,14270,13640,13970,1116000,VIB
2021-03-03,13780,13890,13770,13830,687500,VIB
2021-03-04,13830,13830,13350,13440,1035500,VIB
2021-03-05,13440,13940,13060,13860,509000,VIB
2021-03-08,14050,14050,13750,13810,486000,VIB
2021-03-09,13750,13860,13680,13750,321700,VIB
2021-03-10,13720,13770,13710,13740,319900,VIB
2021-03-11,14000,14000,13830,13830,338700,VIB
2021-03-12,13880,14080,13880,13910,445400,VIB
2021-03-15,14050,14080,13970,13990,496100,VIB
2021-03-16,14050,14080,13890,13940,323100,VIB
2021-03-17,13940,14870,13940,14730,1321300,VIB
2021-03-18,14730,14870,14440,14640,547600,VIB
2021-03-19,14640,14660,14590,14630,657700,VIB
2021-03-22,14730,14760,14440,14460,712000,VIB
2021-03-23,14460,14480,13750,14250,609600,VIB
2021-03-24,14110,14250,13970,14000,743900,VIB
2021-03-25,14000,14050,13750,13780,949400,VIB
2021-03-26,13780,14000,13440,13830,629900,VIB
2021-03-29,13860,14060,13830,14060,249800,VIB
2021-03-30,14080,14870,14080,14840,1177200,VIB
2021-03-31,15020,15770,15020,15500,1462600,VIB
2021-04-01,15660,16000,15500,15960,992400,VIB
2021-04-02,15960,16390,15850,16230,641300,VIB
2021-04-05,17120,17120,16320,17050,1321700,VIB
2021-04-06,17010,17770,17010,17160,892000,VIB
2021-04-07,17160,17160,16940,17050,621500,VIB
2021-04-08,17050,17050,16000,16390,1307400,VIB
2021-04-09,16230,16260,15990,16230,1408300,VIB
2021-04-12,16230,17010,16230,16970,436400,VIB
2021-04-13,16970,17050,16580,16650,659400,VIB
2021-04-14,16500,16900,16320,16750,746000,VIB
2021-04-15,16770,16970,16470,16610,708300,VIB
2021-04-16,16580,16610,16170,16320,367600,VIB
2021-04-19,16320,16680,16320,16650,565800,VIB
2021-04-20,16790,17480,16790,17280,1844000,VIB
2021-04-22,17280,17450,17050,17050,751500,VIB
2021-04-23,16970,17050,16490,17050,934600,VIB
2021-04-26,17120,17410,16900,17230,994200,VIB
2021-04-27,17230,17260,16680,17050,654900,VIB
2021-04-28,17050,17600,16970,17550,1008500,VIB
2021-04-29,17570,17830,17570,17790,1907900,VIB
2021-05-04,17230,17790,17010,17740,614200,VIB
2021-05-05,17910,17910,17370,17600,1127000,VIB
2021-05-06,17600,18810,17600,18720,2135700,VIB
2021-05-07,18720,18880,18340,18780,487500,VIB
2021-05-10,18700,19040,18700,18880,731100,VIB
2021-05-11,19210,19830,19040,19610,1352500,VIB
2021-05-12,19570,20000,19500,19720,1042400,VIB
2021-05-13,19570,19810,19570,19570,1129600,VIB
2021-05-14,19570,20000,19360,19950,1461700,VIB
2021-05-17,19720,19950,19460,19530,1108700,VIB
2021-05-18,19400,19400,18440,18760,2193900,VIB
2021-05-19,19210,19530,18670,19360,1798100,VIB
2021-05-20,19400,19830,19400,19790,1435100,VIB
2021-05-21,19810,19830,19530,19610,1202400,VIB
2021-05-24,19610,19790,19460,19530,1111800,VIB
2021-05-25,19530,19530,19360,19530,859100,VIB
2021-05-26,19610,20300,19610,20160,1605000,VIB
2021-05-27,20810,20810,20330,20410,1727700,VIB
2021-05-28,20490,20640,20330,20580,798200,VIB
2021-05-31,20740,21990,20640,21930,1273300,VIB
2021-06-01,22400,23060,22080,22830,1593800,VIB
2021-06-02,22660,23110,22400,23060,1429100,VIB
2021-06-03,23060,23810,23060,23680,1101900,VIB
2021-06-04,23970,24300,23450,23680,1296600,VIB
2021-06-07,23810,23950,22050,23110,1292800,VIB
2021-06-08,23110,23370,22080,22370,1083700,VIB
2021-06-09,22840,23740,22610,23510,1630400,VIB
2021-06-10,23300,24190,22840,23240,1063900,VIB
2021-06-11,23300,23780,22610,23610,1732100,VIB
2021-06-14,23610,23650,23160,23200,1312700,VIB
2021-06-15,23200,23200,22760,22760,1033400,VIB
2021-06-16,22390,22840,22290,22310,1315900,VIB
2021-06-17,21540,22610,21540,22390,743400,VIB
2021-06-18,22840,22840,22390,22570,493600,VIB
2021-06-21,22660,23070,22570,22570,930900,VIB
2021-06-22,22840,22840,22490,22660,1040400,VIB
2021-06-23,22760,23030,22610,22610,1426500,VIB
2021-06-24,22610,22840,22310,22390,614800,VIB
2021-06-25,22390,22390,21860,22000,1049500,VIB
2021-06-28,22000,22610,21500,22370,2421700,VIB
2021-06-29,22570,22800,22340,22390,1040100,VIB
2021-06-30,22390,22490,22080,22150,429100,VIB
2021-07-01,22000,22390,21860,22000,746100,VIB
2021-07-02,22170,22760,22000,22440,1492800,VIB
2021-07-05,22840,22840,22250,22490,1295000,VIB
2021-07-06,22570,23240,22490,22610,4712400,VIB
2021-07-07,22490,22490,21500,22310,1467100,VIB
2021-07-08,22370,23160,22220,23030,3395700,VIB
2021-07-09,23030,24190,22660,23460,6018900,VIB
2021-07-12,23300,23300,21820,22040,2804300,VIB
2021-07-13,22490,22490,21050,21360,3357800,VIB
2021-07-14,20740,21280,19880,19880,4387400,VIB
2021-07-15,19720,20610,19030,20110,2070800,VIB
2021-07-16,20380,20520,20050,20080,794000,VIB
2021-07-19,19290,19290,18700,18700,2165100,VIB
2021-07-20,18370,18810,17470,18810,3838200,VIB
2021-07-21,19260,19260,18410,18410,737300,VIB
